utterance_id	From	To	File	Id	String id	Year of birth	Sex	Education	Place of birth	Place of living	Left Context	DMatch	Right Context
11734	67165	72645	2019_zhanvil_kkd1952_1_3		kkd1952	1952	f	техникум	Гута	Жанвиль	Чтоб она (ина) что - то умела делать. А что он привезёт с дере = из города, такие пальцы по	метру	.
11741	109033	112707	2019_zhanvil_kkd1952_1_3		kkd1952	1952	f	техникум	Гута	Жанвиль	Трактор надо к	дому	подгонять, чтоб с хат = с хаты вытянуть, на улицу.
11910	846859	849609	2019_zhanvil_kkd1952_1_3		kkd1952	1952	f	техникум	Гута	Жанвиль	Зайди сюда (сюды), можно	человеку	
11955	1043889	1047969	2019_zhanvil_kkd1952_1_3		kkd1952	1952	f	техникум	Гута	Жанвиль	в Германию, этых, мама ж родилась в двадцать втором	году	.
11956	1048466	1051694	2019_zhanvil_kkd1952_1_3		kkd1952	1952	f	техникум	Гута	Жанвиль	А в сорок первом	году	война была и это, говорит.
11974	1125885	1129287	2019_zhanvil_kkd1952_1_3		kkd1952	1952	f	техникум	Гута	Жанвиль	Ах, полицейская морда, говорит, сейчас я тут тебя и	укладу	!
11977	1139844	1147044	2019_zhanvil_kkd1952_1_3		kkd1952	1952	f	техникум	Гута	Жанвиль	Ну, папка, папку по	отчеству	, Филиппович, Филиппов, да что случилось, она говорит, сейчас уберу, ну он тут шмыг - и пошёл с магазина.
11995	1211549	1216879	2019_zhanvil_kkd1952_1_3		kkd1952	1952	f	техникум	Гута	Жанвиль	через луг и пёрли на тот (тэй), на Парадино, на	Белору	=, на Белоруссию тоже.
12084	251928	256523	2019_stajki_nXr1961_1_2		nXr1961	1961	f	техникум	Мазыки	Стайки	Все... что надо сказать, через, пошёл че = через Бычок, в	Бычку	.
12085	257035	259693	2019_stajki_nXr1961_1_2		nXr1961	1961	f	техникум	Мазыки	Стайки	Там, рыбу ловил где (иде)? В	Бычку	.
12091	279615	281691	2019_stajki_nXr1961_1_2		nXr1961	1961	f	техникум	Мазыки	Стайки	Коров паствили где (иде) вы? В	Бычку	.
12107	362961	365950	2019_stajki_nXr1961_1_2		nXr1961	1961	f	техникум	Мазыки	Стайки	Это за =, на том	боку	Пыковка, вот, через речку.
12167	553481	555725	2019_stajki_nXr1961_1_2		nXr1961	1961	f	техникум	Мазыки	Стайки	как (як), она (ина) горела ближе к	вечеру	.
12181	593892	596828	2019_stajki_nXr1961_1_2		nXr1961	1961	f	техникум	Мазыки	Стайки	Вот к	небу	вот будто бы свеча горит, большая свеча.
12272	875148	876805	2019_stajki_nXr1961_1_2		nXr1961	1961	f	техникум	Мазыки	Стайки		Саду	этому уже...
12297	947610	952180	2019_stajki_nXr1961_1_2		nXr1961	1961	f	техникум	Мазыки	Стайки	Я в своём детстве, ещё в том	саду	, мы ходили туда (туды) в яблоки, там такие были антоновки.
12299	957897	960112	2019_stajki_nXr1961_1_2		nXr1961	1961	f	техникум	Мазыки	Стайки	Когда (къда) созреют осенью (	восению	),
12303	971770	973503	2019_stajki_nXr1961_1_2		nXr1961	1961	f	техникум	Мазыки	Стайки	Как (як) в том Суринихином	саду	.
12354	117760	119728	2019_zarechje_ndr_1_2		ndr1934	1934	f	8 классов	Мурашки	Заречье		Фату	такую, веночек,
12369	188729	194074	2019_zarechje_ndr_1_2		ndr1934	1934	f	8 классов	Мурашки	Заречье		Мальчику	или девочке, ну это обычно дети продавали, детей становили на кут,
12418	12565	14812	2019_zhanvil_kkd1952_4_3		kkd1952	1952	f	техникум	Гута	Жанвиль	обычай будет, шёл (ишёл) к	жениху	.
12430	54537	56697	2019_zhanvil_kkd1952_4_3		kkd1952	1952	f	техникум	Гута	Жанвиль	Сейчас теперь	плотнику	не найдёшь.
12482	290171	294458	2019_zhanvil_kkd1952_4_3		kkd1952	1952	f	техникум	Гута	Жанвиль	улица. А мы раньше не знали ни улицы, не	дому	. Когда в деревне была,
12516	455671	459041	2019_zhanvil_kkd1952_4_3		kkd1952	1952	f	техникум	Гута	Жанвиль	развод и к	дому	не подходи и жить с тобой не буду.
12523	486434	487414	2019_zhanvil_kkd1952_4_3		kkd1952	1952	f	техникум	Гута	Жанвиль	По	хозяйству	
12526	496870	502375	2019_zhanvil_kkd1952_4_3		kkd1952	1952	f	техникум	Гута	Жанвиль	Любому	внуку	день рождения я с = отле = отдала - то там тысяч, сколько моей
12534	522612	528225	2019_zhanvil_kkd1952_4_3		kkd1952	1952	f	техникум	Гута	Жанвиль	и будет носом водить, что я девчонку, дитю дала, ти внучке дала, ти	внуку	дала. На, не, мне такое не надо!
12544	551648	556052	2019_zhanvil_kkd1952_4_3		kkd1952	1952	f	техникум	Гута	Жанвиль	вот горе -	сыну	скоро сорок дней будет, случилось.
12632	893513	895727	2019_zhanvil_kkd1952_4_3		kkd1952	1952	f	техникум	Гута	Жанвиль	Или	материалу	на платьице всегда.
12733	1330346	1333445	2019_zhanvil_kkd1952_4_3		kkd1952	1952	f	техникум	Гута	Жанвиль	Пришла, наверное, километров пять отмерила по	полю	,
12760	86773	87861	2019_stajki_nnm1955_2_2		nnm1955	1955	f	техникум	Микшино	Стайки	в каком это	году	?
12770	120679	124109	2019_stajki_nnm1955_2_2		nnm1955	1955	f	техникум	Микшино	Стайки	Может быть, по	ходу	вот этого семейного очага?
12793	198176	203419	2019_stajki_nnm1955_2_2		nnm1955	1955	f	техникум	Микшино	Стайки	А такие, то там тут схитрят, то ещё что - нибудь, ну. как в жизни опять же,	человеку	
12795	204712	211148	2019_stajki_nnm1955_2_2		nnm1955	1955	f	техникум	Микшино	Стайки	Хочется так	человеку	жить, и надо, может быть, быть и хитрым быть, надо и умным, и каким - то другим человеком.
12812	290905	293728	2019_stajki_nnm1955_2_2		nnm1955	1955	f	техникум	Микшино	Стайки	И уже го =, готовятся к этому	празднику	.
12828	347325	349397	2019_stajki_nnm1955_2_2		nnm1955	1955	f	техникум	Микшино	Стайки	Мы ж обращаемся к	всевышнему	всегда.
12856	453430	457640	2019_stajki_nnm1955_2_2		nnm1955	1955	f	техникум	Микшино	Стайки	И	пастуху	ничего не оплачивают, он сам за себя, за своих коровок как бы,
12897	604077	606695	2019_stajki_nnm1955_2_2		nnm1955	1955	f	техникум	Микшино	Стайки	не на четыре, а на три, я имею в	виду	.
12923	708243	710740	2019_stajki_nnm1955_2_2		nnm1955	1955	f	техникум	Микшино	Стайки	Ну я имею в	виду	Васильева же всё это.
12927	730104	733585	2019_stajki_nnm1955_2_2		nnm1955	1955	f	техникум	Микшино	Стайки	Были поросята в прошлом	году	, нынче ничего такого нету.
12929	736137	739667	2019_stajki_nnm1955_2_2		nnm1955	1955	f	техникум	Микшино	Стайки	Ну я имею в	виду	цыплятки ещё есть, цыпляток много.
12947	808308	810833	2019_stajki_nnm1955_2_2		nnm1955	1955	f	техникум	Микшино	Стайки	эти, кабанов много по	лесу	ходит.
12951	818452	820524	2019_stajki_nnm1955_2_2		nnm1955	1955	f	техникум	Микшино	Стайки	Я не знаю даже в	лесу	. у нас такое, у нас,
12953	826126	831468	2019_stajki_nnm1955_2_2		nnm1955	1955	f	техникум	Микшино	Стайки	Это самое, на дорогу, показывали по	телевизору	, но я не видела этого слова, даже не буду говорить.
12958	843878	849259	2019_stajki_nnm1955_2_2		nnm1955	1955	f	техникум	Микшино	Стайки	Их же убивать нельзя, и вот они расхаживают, говорят, по	лесу	, это есть, это точно, сто процентов есть.
12973	899380	902485	2019_stajki_nnm1955_2_2		nnm1955	1955	f	техникум	Микшино	Стайки	Ну а сейчас вот на улице ж телята, но слава	богу	никто ж,
12978	917778	919524	2019_stajki_nnm1955_2_2		nnm1955	1955	f	техникум	Микшино	Стайки	Они по	снегу	ходят, этот,
13029	1109159	1112214	2019_stajki_nnm1955_2_2		nnm1955	1955	f	техникум	Микшино	Стайки	Недели две тому назад, это	сыну	дал, с этот, с =
13049	1179198	1181352	2019_stajki_nnm1955_2_2		nnm1955	1955	f	техникум	Микшино	Стайки	по	разнотравью	смотрят.
13063	1231109	1235557	2019_stajki_nnm1955_2_2		nnm1955	1955	f	техникум	Микшино	Стайки	Нет - нет, не определенный день, просто тоже по	созреванию	, как созреет зёрнышко, так
13067	1244944	1248922	2019_stajki_nnm1955_2_2		nnm1955	1955	f	техникум	Микшино	Стайки	Если сильно крепенький, то уже надо убирать, идёшь к	комбанёру	и говоришь там.
13078	1286744	1289744	2019_stajki_nnm1955_2_2		nnm1955	1955	f	техникум	Микшино	Стайки	в этом	году	у нас отметили, день деревни вместе
13092	1335071	1337453	2019_stajki_nnm1955_2_2		nnm1955	1955	f	техникум	Микшино	Стайки	Это на корм	скоту	, я имею в виду, маленьким.
13092	1335071	1337453	2019_stajki_nnm1955_2_2		nnm1955	1955	f	техникум	Микшино	Стайки	Это на корм скоту, я имею в	виду	, маленьким.
13101	1359761	1362623	2019_stajki_nnm1955_2_2		nnm1955	1955	f	техникум	Микшино	Стайки	А эти большие коровы ходят же сами по	полю	.
13102	1363021	1364027	2019_stajki_nnm1955_2_2		nnm1955	1955	f	техникум	Микшино	Стайки	По	пастбищу	.
13166	1612436	1617961	2019_stajki_nnm1955_2_2		nnm1955	1955	f	техникум	Микшино	Стайки	не отработать, чтоб, это самое, за стаж получить деньги, надо было двести семьдесят дней отработать в	году	.
13204	79785	84403	2019_zhanvil_znk1937_1		znk1937	1937	f	4 класса	Рудня	Жанвиль	Ну тут местные дык это в том	краю	, уже девяносто,
13206	91205	93219	2019_zhanvil_znk1937_1		znk1937	1937	f	4 класса	Рудня	Жанвиль	Это в том	краю	, туда (туды) надо идти (идтить).
13246	294153	297271	2019_zhanvil_znk1937_1		znk1937	1937	f	4 класса	Рудня	Жанвиль	Ну они (яны) вот как (як) по	телевизору	, дык по - своему говорят.
13250	311579	315829	2019_zhanvil_znk1937_1		znk1937	1937	f	4 класса	Рудня	Жанвиль	Смирнова Нина, это в том	краю	, за магазин туда (туды).
13259	349808	355757	2019_zhanvil_znk1937_1		znk1937	1937	f	4 класса	Рудня	Жанвиль	Сперва там (тама) на Рудню зайдут, а тогда (тады)	ужу	(уже) плутушатся, сюда (сюды) приходят к нам туда (туды) в Рудню.
13342	56605	59855	2019_zhanvil_pds1932_2_1		pds1932	1932	f	4 класса	Шипы	Жанвиль	Ну, как (як) ж теперь (теперя) видите по т = по	телевизору	.
13347	75940	81731	2019_zhanvil_pds1932_2_1		pds1932	1932	f	4 класса	Шипы	Жанвиль	Она (ина) по	ветру	, скажет, це = цела будет. А если не успеет, ну, сдохнет.
13368	155769	158299	2019_zhanvil_pds1932_2_1		pds1932	1932	f	4 класса	Шипы	Жанвиль	Скорей! Корова наша	уку	= этот (этый)...
13384	215266	217586	2019_zhanvil_pds1932_2_1		pds1932	1932	f	4 класса	Шипы	Жанвиль		Дядинку	, бабу его ж.
13509	712815	717265	2019_zhanvil_pds1932_2_1		pds1932	1932	f	4 класса	Шипы	Жанвиль	Ну, та = раньше ж пастухам,	пастуху	платили они.
13564	951660	955890	2019_zhanvil_pds1932_2_1		pds1932	1932	f	4 класса	Шипы	Жанвиль	Тогда (тады), где жито сеял = сеяли, по	житу	ставили вербочку.
13576	1006680	1012660	2019_zhanvil_pds1932_2_1		pds1932	1932	f	4 класса	Шипы	Жанвиль	В субботу, уже (ужо) перед	Духу	=, в Духовскую субботу садили капусту,
13649	99716	103446	2019_Soino-pma1937_1_1		pma1937	1937	f	4 класса	Яновка	Соино	Ну тогда же конечно (канешня) много было	народу	, много молодёжи было.
13665	155490	157190	2019_Soino-pma1937_1_1		pma1937	1937	f	4 класса	Яновка	Соино		племяннику	в гости.
13683	205887	209737	2019_Soino-pma1937_1_1		pma1937	1937	f	4 класса	Яновка	Соино	Она (ина) как - то к этому	камню	прибилась, села, сидит, она уже была без сознания.
13736	370302	372362	2019_Soino-pma1937_1_1		pma1937	1937	f	4 класса	Яновка	Соино	Мы почти умирали с	голоду	.
13751	415365	419990	2019_Soino-pma1937_1_1		pma1937	1937	f	4 класса	Яновка	Соино	Двенадцать лет. Я на	быку	бороновала землю.
13803	571445	574845	2019_Soino-pma1937_1_1		pma1937	1937	f	4 класса	Яновка	Соино	Прореживание делать, чтобы оставлять только по одному	бурачку	.
13902	842616	846403	2019_Soino-pma1937_1_1		pma1937	1937	f	4 класса	Яновка	Соино	Это было в пятьдесят девятом	году	.
13906	854893	858063	2019_Soino-pma1937_1_1		pma1937	1937	f	4 класса	Яновка	Соино	Боялась. Первого	аборту	, а вдруг неудачно.
13996	1089572	1093332	2019_Soino-pma1937_1_1		pma1937	1937	f	4 класса	Яновка	Соино	А	мальчику	было год и восемь месяцев.
14111	1417213	1418435	2019_Soino-pma1937_1_1		pma1937	1937	f	4 класса	Яновка	Соино	Работает в	лесу	.
14112	1419671	1420538	2019_Soino-pma1937_1_1		pma1937	1937	f	4 класса	Яновка	Соино	В	лесу	.
14130	1461524	1463263	2019_Soino-pma1937_1_1		pma1937	1937	f	4 класса	Яновка	Соино	Ну и она (ина) б поехать туда к	мужу	-
14173	111659	114630	2019_stajki_nXr1961_1_1		nXr1961	1961	f	техникум	Мазыки	Стайки	Внучке уже девять лет,	внуку	два года.
14174	119208	121891	2019_stajki_nXr1961_1_1		nXr1961	1961	f	техникум	Мазыки	Стайки	Много было	народу	, у всех была работа.
14248	421160	423010	2019_stajki_nXr1961_1_1		nXr1961	1961	f	техникум	Мазыки	Стайки	Вот	бульбу	я чистила, бульба,
14251	430658	433644	2019_stajki_nXr1961_1_1		nXr1961	1961	f	техникум	Мазыки	Стайки	выражение такое, в моей там местости - скоблить	бульбу	.
14269	498345	499492	2019_stajki_nXr1961_1_1		nXr1961	1961	f	техникум	Мазыки	Стайки		Огороду	этого
14284	550588	553196	2019_stajki_nXr1961_1_1		nXr1961	1961	f	техникум	Мазыки	Стайки	Кормовая, кормовая, на корм	скоту	.
14320	663966	664682	2019_stajki_nXr1961_1_1		nXr1961	1961	f	техникум	Мазыки	Стайки	на	плаву	.
14335	721577	722971	2019_stajki_nXr1961_1_1		nXr1961	1961	f	техникум	Мазыки	Стайки	досталось	Мираторгу	.
14376	869584	870591	2019_stajki_nXr1961_1_1		nXr1961	1961	f	техникум	Мазыки	Стайки	Они все были в	лесу	.
14401	951784	957282	2019_stajki_nXr1961_1_1		nXr1961	1961	f	техникум	Мазыки	Стайки	До семьдесят пятого года, в семьдесят пятом	году	нам построили новую школу, кирпичную.
14500	223710	225517	2019_stajki_vnz1948_1		vnz1948	1948	f	n/d	Стайки	Стайки	Семь годов было	мальчику	.
14541	398937	402516	2019_stajki_vnz1948_1		vnz1948	1948	f	n/d	Стайки	Стайки	Ну, или к	сыну	сходите, вот, сын, невестка, вот, рядом.
14566	487810	489362	2019_stajki_vnz1948_1		vnz1948	1948	f	n/d	Стайки	Стайки		Человеку	помочь.
14660	821830	824953	2019_stajki_vnz1948_1		vnz1948	1948	f	n/d	Стайки	Стайки	Лён пряли, много	лёну	пряли, ой - ёй.
14686	920137	922172	2019_stajki_vnz1948_1		vnz1948	1948	f	n/d	Стайки	Стайки	В самом, в самом	краю	.
14775	2570	5110	2019_zarechje_lva1963_1_2		lva1963	1963	f	техникум	Заречье	Заречье	по, по	детству	всё тогда (тъда) уже (ужо) когда (къда).
14776	5300	9840	2019_zarechje_lva1963_1_2		lva1963	1963	f	техникум	Заречье	Заречье	Ну и то, была	заму	= уже (ужо) ж замужем была, расскажу, у нас вот тут бабка
14787	49124	51175	2019_zarechje_lva1963_1_2		lva1963	1963	f	техникум	Заречье	Заречье	И вот уже несу последнюю охапку (	хапку	).
14825	154699	158649	2019_zarechje_lva1963_1_2		lva1963	1963	f	техникум	Заречье	Заречье	по = по =, это самое, попритянем к	дому	, кому поставим, кому что.
14849	227401	229832	2019_zarechje_lva1963_1_2		lva1963	1963	f	техникум	Заречье	Заречье	утром, говорит, проснулся, к	окну	подошёл, вать,
14941	535209	537656	2019_zarechje_lva1963_1_2		lva1963	1963	f	техникум	Заречье	Заречье	Она (ина) - то сидит в	шкафу	, они (яны) зашли, не знают.
14947	556295	557588	2019_zarechje_lva1963_1_2		lva1963	1963	f	техникум	Заречье	Заречье	А эта сидит в	шкафу	,
14958	592159	599235	2019_zarechje_lva1963_1_2		lva1963	1963	f	техникум	Заречье	Заречье	к	колодцу	, где этот (этый) колодец, ти крыница, наряжала, вырезала такой крестик, делала и наря = наряжала его там.
15012	793152	796331	2019_zarechje_lva1963_1_2		lva1963	1963	f	техникум	Заречье	Заречье	Тогда) тъда) ж вон мыли, не хотя будешь мыть к чистому	четвергу	.
15117	309610	316070	2019_zhanvil_pds1932_4_5		pds1932	1932	f	4 класса	Шипы	Жанвиль	Украсть надо этого льна, принести (принесть) в	двору	, каб же никто не видел.
15121	332930	339010	2019_zhanvil_pds1932_4_5		pds1932	1932	f	4 класса	Шипы	Жанвиль	Обчешет это, а это уже (ужо), который обчеш = обшеченный, тут (тута) вот стоят	отзаду	.
15237	903252	908025	2019_zhanvil_pds1932_4_5		pds1932	1932	f	4 класса	Шипы	Жанвиль	К Великому	посту	, ну коли пост выходит, семь недель,
15250	7905	10515	2019_Malye_Xutora_zvp1934_4		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	уже (ужо) колхоз стал, дак надо в украсть того льна (	лёну	).
15340	355719	358132	2019_Malye_Xutora_zvp1934_4		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	на	потолку	, а я ж на потолок не залезу.
15474	903134	907203	2019_Malye_Xutora_zvp1934_4		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	И они (яны) по	мосту	, где они, на мосту же все спали.
15474	903134	907203	2019_Malye_Xutora_zvp1934_4		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	И они (яны) по мосту, где они, на	мосту	же все спали.
15606	39842	41691	2018_Malye_Xutora_zvp1934_1_2		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Они (яны) же пошли к	немцу	, которые.
15624	100779	104998	2018_Malye_Xutora_zvp1934_1_2		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Такой, он (ён) в Николаеве ещё был, я даже не знаю, с какого (якого)	году	.
15639	151123	155562	2018_Malye_Xutora_zvp1934_1_2		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	яакой - то (який - то) Семлёва, Ковалёв фамилия, он (ён)	немцу	так приял, это, немцам.
15672	259925	262180	2018_Malye_Xutora_zvp1934_1_2		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	По	житу	его волоком, там ровки,
15712	391119	393541	2018_Malye_Xutora_zvp1934_1_2		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	на Шматовку, со Шматовки на	Ослинку	.
15717	404465	406075	2018_Malye_Xutora_zvp1934_1_2		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	по	лесу	семь километров.
15736	464743	467273	2018_Malye_Xutora_zvp1934_1_2		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Дак они (яны) троху и ходили и в	Ослинку	.
15782	622235	628185	2018_Malye_Xutora_zvp1934_1_2		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Только же хомут дак так	коню	надевали, а так - то раскладные, того что же рога - то у них были.
15807	723060	726424	2018_Malye_Xutora_zvp1934_1_2		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	тоже поумирало много	народу	.
15887	1001632	1003433	2018_Malye_Xutora_zvp1934_1_2		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	А теперь работы до	отвалу	.
15910	1076082	1079857	2018_Malye_Xutora_zvp1934_1_2		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Значит, к	вечеру	человек везёт штук пять льдин.
15954	59140	61750	2019_stajki_nXr1961_4_1		nXr1961	1961	f	техникум	Мазыки	Стайки	идёт по	житу	икона назад.
16052	357170	358180	2019_stajki_nXr1961_4_1		nXr1961	1961	f	техникум	Мазыки	Стайки	свою	доёнку	,
16096	491060	493360	2019_stajki_nXr1961_4_1		nXr1961	1961	f	техникум	Мазыки	Стайки	В девяносто втором	году	вышли в фермеры.
16150	666687	670714	2019_stajki_nXr1961_4_1		nXr1961	1961	f	техникум	Мазыки	Стайки	жених забрал невесту и поехали к	жениху	.
16179	746157	748359	2019_stajki_nXr1961_4_1		nXr1961	1961	f	техникум	Мазыки	Стайки	Ой, ну что там особо по	обряду	,
16277	1109375	1114017	2019_stajki_nXr1961_4_1		nXr1961	1961	f	техникум	Мазыки	Стайки	И скот,	скоту	было много, и намолоты были хорошие, зерновых.
16317	51994	54748	2019_stajki_nnm1955_3		nnm1955	1955	f	техникум	Микшино	Стайки	Не, ну Вовка - то хозяин, я имею в	виду	, что мы решили,
16318	54950	60334	2019_stajki_nnm1955_3		nnm1955	1955	f	техникум	Микшино	Стайки	я говорю, может быть, тебе, не надо мне! Ещё ж и	бутыку	ж куплю ему, потому что ну выпивает, ну что делать?
16329	97571	102630	2019_stajki_nnm1955_3		nnm1955	1955	f	техникум	Микшино	Стайки	Она огромная, там и мусор, туда бросайте, девчата, никуда не бросайте, а то потом	штрафу	дадут.
16333	118324	121689	2019_stajki_nnm1955_3		nnm1955	1955	f	техникум	Микшино	Стайки	Это самое, дорога вот, вот она, вот она, я сейчас	мальчику	покажу этому.
16397	329029	334709	2019_stajki_nnm1955_3		nnm1955	1955	f	техникум	Микшино	Стайки	День деревни, это очень далеко, это к	лесу	, это вам надо ехать по такой дороге, по канчерам проехать...
16413	390151	392912	2019_stajki_nnm1955_3		nnm1955	1955	f	техникум	Микшино	Стайки	По	контракту	, а раньше, потом же их сократили.
16471	589101	589880	2019_stajki_nnm1955_3		nnm1955	1955	f	техникум	Микшино	Стайки	пятом	году	,
16472	590330	591935	2019_stajki_nnm1955_3		nnm1955	1955	f	техникум	Микшино	Стайки	в семьдесят пятом	году	приехала.
16481	617895	620220	2019_stajki_nnm1955_3		nnm1955	1955	f	техникум	Микшино	Стайки	и я его	берегу	, одна там чашечка, ну,
16505	703034	708141	2019_stajki_nnm1955_3		nnm1955	1955	f	техникум	Микшино	Стайки	ну, вот, это самое, окопался, я имею в	виду	, обпахали дома, не сгорели.
16508	714237	717952	2019_stajki_nnm1955_3		nnm1955	1955	f	техникум	Микшино	Стайки	обпашут вот так вот, чтоб огонь не проходил к	дому	, если жилой дом.
16536	816443	818710	2019_stajki_nnm1955_3		nnm1955	1955	f	техникум	Микшино	Стайки		Заводу	- то нету, всё, пораз =...
16538	821845	823462	2019_stajki_nnm1955_3		nnm1955	1955	f	техникум	Микшино	Стайки	Ну слава	богу	, что, ну...
16551	858755	860220	2019_stajki_nnm1955_3		nnm1955	1955	f	техникум	Микшино	Стайки	Печечка, я имею в	виду	.
16656	1169557	1170441	2019_stajki_nnm1955_3		nnm1955	1955	f	техникум	Микшино	Стайки	Слава	богу	.
16716	1359592	1362458	2019_stajki_nnm1955_3		nnm1955	1955	f	техникум	Микшино	Стайки	Большое дело. А в прошлом	году	слелали воду.
16720	1366669	1368977	2019_stajki_nnm1955_3		nnm1955	1955	f	техникум	Микшино	Стайки	В дома только по	желанию	,
16962	394870	395610	2019_zhanvil_pds1932_1_2		pds1932	1932	f	4 класса	Шипы	Жанвиль	на гребне (	гребню	),
16992	503370	505640	2019_zhanvil_pds1932_1_2		pds1932	1932	f	4 класса	Шипы	Жанвиль	Чтоб приводить в дом, в доме (	дому	).
17092	862632	866321	2019_zhanvil_pds1932_1_2		pds1932	1932	f	4 класса	Шипы	Жанвиль	Там, выносят им там и хлеба, яиц,	пастуху	.
17095	874757	877579	2019_zhanvil_pds1932_1_2		pds1932	1932	f	4 класса	Шипы	Жанвиль	До обеда, покуля не пригонят коров	двору	.
17133	1106075	1111714	2019_zhanvil_pds1932_1_2		pds1932	1932	f	4 класса	Шипы	Жанвиль	Ну, загнали, там амбар был, к	амбару	подбегла корова, рёв - рёв.
17141	1147197	1151038	2019_zhanvil_pds1932_1_2		pds1932	1932	f	4 класса	Шипы	Жанвиль	Ну ба = ну бабка та (тая) даже по	ветру	пошепчет.
17164	1261834	1266231	2019_zhanvil_pds1932_1_2		pds1932	1932	f	4 класса	Шипы	Жанвиль	На костки эти (этые), погладил её по голове, ну я	двору	при = принесла.
17184	24941	28700	2019_zarechje_ndr_1_1		ndr1934	1934	f	8 классов	Мурашки	Заречье	Там я родилась, в тридцать четвёртом	году	.
17187	39472	42812	2019_zarechje_ndr_1_1		ndr1934	1934	f	8 классов	Мурашки	Заречье	Тридцать девятом	году	, сорок первом началась война.
17188	48862	50338	2019_zarechje_ndr_1_1		ndr1934	1934	f	8 классов	Мурашки	Заречье	Тридцать восьмом	году	.
17255	368830	370770	2019_zarechje_ndr_1_1		ndr1934	1934	f	8 классов	Мурашки	Заречье	Ну мы ходили к	колодцу	.
17278	482199	487579	2019_zarechje_ndr_1_1		ndr1934	1934	f	8 классов	Мурашки	Заречье	Ну пели, да, такие песни, гомоленные (богомоленные),	богу	молились.
17376	483682	488515	2019_zarechje_ndr_1_4		ndr1934	1934	f	8 классов	Мурашки	Заречье		Раску	= чтоб ещё что? Чтоб не было и чтоб
17409	92656	94965	2019_zhanvil_kkd1952_1_5		kkd1952	1952	f	техникум	Гута	Жанвиль		Яишню	зажарила всё время, [нрзб].
17461	271314	276034	2019_zhanvil_kkd1952_1_5		kkd1952	1952	f	техникум	Гута	Жанвиль	в кол = тогда (тады) ж мельницы не было. Сейчас в колхозе большая мельница	скоту	мелет.
17462	276334	280619	2019_zhanvil_kkd1952_1_5		kkd1952	1952	f	техникум	Гута	Жанвиль	А тогда (тады)	колхозу	, людям меле = мололи там у нас, на Гуте, всем.
17484	368860	373000	2019_zhanvil_kkd1952_1_5		kkd1952	1952	f	техникум	Гута	Жанвиль	И туда (туды) такой толкачик,	крупу	эту всю, я вам говорила, как (як) это.
17485	373865	376857	2019_zhanvil_kkd1952_1_5		kkd1952	1952	f	техникум	Гута	Жанвиль		Крупу	всю, всякую толкли там сами.
17492	393280	396067	2019_zhanvil_kkd1952_1_5		kkd1952	1952	f	техникум	Гута	Жанвиль	Ну, какая - то,	крупу	делали сами.
17514	481907	488277	2019_zhanvil_kkd1952_1_5		kkd1952	1952	f	техникум	Гута	Жанвиль	Мамка, бывало, ну, батя мой говорит: мамка, когда будем кар =, ну не картошку,	бульбу	сеять? Она (ина):
17596	805886	809621	2019_zhanvil_kkd1952_1_5		kkd1952	1952	f	техникум	Гута	Жанвиль	надо чтоб обязательно цветущий папоротник. Найди в	лесу	среди ночи
17599	819145	822035	2019_zhanvil_kkd1952_1_5		kkd1952	1952	f	техникум	Гута	Жанвиль	Ночью пойду в лес с папоротник [нрзб], бог	богу	рай!
17604	836907	839927	2019_zhanvil_kkd1952_1_5		kkd1952	1952	f	техникум	Гута	Жанвиль	пойдёшь по	лесу	ночью, дак самого будут искать следующий день.
17604	836907	839927	2019_zhanvil_kkd1952_1_5		kkd1952	1952	f	техникум	Гута	Жанвиль	пойдёшь по	лесу	ночью, дак самого будут искать следующий день.
17616	885931	889331	2019_zhanvil_kkd1952_1_5		kkd1952	1952	f	техникум	Гута	Жанвиль	Режут, такой хлам наде = в	лесу	сделали. Страх господний!
17666	1096350	1102630	2019_zhanvil_kkd1952_1_5		kkd1952	1952	f	техникум	Гута	Жанвиль	умела всё от всего вот хорошее: от змей и	испугу	, от всего, всё умела отговаривать.
17669	1115265	1120325	2019_zhanvil_kkd1952_1_5		kkd1952	1952	f	техникум	Гута	Жанвиль	ну, пчёл поймать, давайте я к	брату	схожу, он (ён) вас вылечит от спины. Пчёл насадит (насодит) и...
17677	1154960	1157770	2019_zhanvil_kkd1952_1_5		kkd1952	1952	f	техникум	Гута	Жанвиль		Богу	, как мышь, помолись и сиди тихонечко, всё.
